filename	format	sha256	preliminary_categories	preview
PROMPTPARACHAT-GPTNOVOMODELOIMAGEM2.pdf	pdf	078e8688f889b8282b57a42f915b20adc7857d959b5420873ccb6361360ae136	TEMPLATE;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ PROMPT PARA CHAT-GPT NOVO MODELO IMAGEM 2 ATENÇÃO: o GEMINI 360 não é apenas um compilado de vídeos. É o método que eu desenvolvi para você parar de 'tentar' usar a IA e passar a dominar o ecossistema do Google de verdade. ACESSE AQUI 👇 https://inteligenciacademia.com.br Propmts Usados no vídeo https://youtu.be/VfzvO-D6Kw4 e prompts extras 🎯 Prompt 1.1 Crie um screenshot ultra realista da página inicial de um canal do YouTube em navegador desktop. O nome do canal deve ser "[NOME DO CANAL]". O banner principal deve ter estilo [ESTILO VISUAL – ex: futurista, minimalista, tecnológico], com o texto: "[FRASE PRINCIPAL DO BANNER]" As abas devem aparecer em português: "Início", "Vídeos", "Playlists", "Comunidade". Inclua thumbnails profissionais com títulos como: "[TÍTULO DO VÍDEO 1]" "[TÍTULO DO VÍDEO 2]" "[TÍTULO DO VÍDEO 3]" O design deve ser idêntico ao YouTube real, com barra de busca, ícones e layout fiel. Alta resolução, realismo extremo, estilo [TIPO DE ILUMINAÇÃO OU ESTÉTICA]. 🎯 Prompt 1.2 Gere um print realista de um canal do YouTube focado em crescimento. Nome do canal: "[NOME DO CANAL]" 
Promptparainfográfico.pdf	pdf	c6bbf8a45e6332fe5a98ae1b1554f33d1d6daf6fe8de59aa91127dfdf854f2a0	SKILL_CANDIDATE;TEMPLATE	Professor: Luiz https://inteligenciacademia.com.br/ ATENÇÃO: Prompt para infográfico Propmt Usados no vídeo https://www.youtube.com/watch? v=iYHFyXzChgk Prompt início Crie um infográfico educacional vertical premium no formato 9:16 sobre cérebro. O design deve parecer um explicativo científico profissional, moderno e de alto padrão, feito para redes sociais. Combine realismo cinematográfico, estética de infográfico editorial e um layout educacional visualmente organizado. ESTILO PRINCIPAL: Hiperdetalhado e visualmente impactante Composição editorial profissional e limpa Minimalista, porém rico em informações Estética de documentário científico profissional Design pronto para viralizar nas redes sociais Qualidade de renderização ultrarrealista FUNDO E ILUMINAÇÃO: Fundo neutro suave (branco, cinza claro, bege ou gradiente sutil) Iluminação de estúdio brilhante Sombras cinematográficas suaves Separação de alto contraste entre o assunto e o fundo Visual polido premium ASSUNTO PRINCIPAL: Coloque um render 3D ultrarrealista de [cérebro] no centro da composição. Requisitos: Anatomia e texturas altamente precisas, materiais naturais e detalhes de superfíci
PROMPTSAULA20-03-2025(1).pdf	pdf	88f574f035cd42161987cb9f78de8bc0df8d58a2174652150b46b39d62ae92b5	REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ sucesso Prompts usado na aula https://youtu.be/YsQG4r3wRaY O tempo de criar apresentações manualmente acabou. Em 2026, a produtividade é definida por quem sabe conversar com a IA. Este guia contém os prompts exatos para transformar o Google Slides e o NotebookLM em suas máquinas de conteúdo." Etapa 1: Google Slides IA (Criação de Apresentações) Objetivo: Gerar um slide profissional estruturado em segundos. Prompt Utilizado: "Crie um slide sobre o avanço da inteligência artificial na vida em 2026. Use imagens e gráficos como ilustração. O texto deve estar em português do Brasil." Dica Sempre especifique o estilo visual (Ex: "Imagens 3D", "Estilo Minimalista" ou "Gráficos de Alta Conversão"). Use a função de "Edit" no Gemini lateral para ajustar fontes e cores em massa. Etapa 2: Integração com Google Drive (O Poder do @) Objetivo: Usar apresentação. documentos existentes para criar novos contextos Passo a Passo: 1. Abra o chat lateral do Gemini no Slides. 2. Digite @ seguido do nome do seu documento (Ex: @Criativo-Vídeo). de 3. Insira o comando de ação. Prompt de Contexto: "Com base em meu documento [Nome 
PROMPTSAULA29-03-2025(2).pdf	pdf	d3e3c314614cd50b5ac1da4cc055cd57fbca0d27bce205c035e1e3e226be41f2	REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ PROMT Informações PROMT- 01- Usar no Notebook LM + AI STUDIO LINK DO VÍDEO ttps://youtu.be/m2boGTcl3mQ INÍCIO DO PROMT Realize uma pesquisa aprofundada baseada em fontes oficiais, estudos e boas práticas do mercado sobre como criar sites, aplicativos e landing pages profissionais. Estruture a resposta em etapas estratégicas, incluindo: Planejamento e definição de objetivos Arquitetura da informação e jornada do usuário Design UX/UI e responsividade Tecnologias e ferramentas recomendadas SEO e performance (Core Web Vitals) Otimização para conversão (CRO) Publicação, testes e métricas Traga exemplos práticos, frameworks utilizados e recomendações aplicáveis para criadores de conteúdo, estudantes e empreendedores FINAL DO PROMT Informações PROMPT 2 - Prompt de Personalização (Instruções do Sistema no AI Studio) INÍCIO DO PROMT Quero desenvolver um site profissional para venda de produtos de pet shop, com integração a um banco de dados para gerenciar produtos, pedidos e clientes de forma eficiente. Sua função é me entregar um prompt completo para meu site, de forma que ele fique profissional e com uma
PROMPTSGEMINI-APPSCRIPT.pdf	pdf	38f8f89adae3dbffd997fb32da4ef3ffe3fc957aef57350010e4e5873c282c28	TOOL_SPECIFICATION;REFERENCE	Coletânea de Prompts:GEMINI + Apps Script Nível 1 Para aplicar qualquer uma das automações abaixo, não é necessário ter conhecimento em programação. Todo o processo de execução está detalhado no vídeo a seguir. 👉 Assista ao tutorial completo para aprender a copiar, colar e ativar os scripts na sua planilha: https://youtu.be/IiwCtLtcASw Realizado po Luiz https://www.youtube.com/@LuizKoerich/videos Calcular Rota Prompt. Você é um especialista em codificação de automações usando Apps Script. Ajude-me com a seguinte automação: o objetivo é que, usando a origem e destino que você tem no Google Sheets (ver a captura de tela que estou enviando), você se conecte ao Google Maps para obter as distâncias entre localizações de origem e destino e gere duas novas colunas: uma coluna onde se indique a distância entre as localizações e outra coluna onde se indique o tempo estimado fazendo o percurso de carro. Quero iniciar a automação clicando em um item de menu personalizado chamado 'Calcular Distância'. Gere o código para esta automação em Apps Script. Controle de Estoque Prompt. O Alerta de Compras "Aja como um programador de Google Apps Script. Tenho uma 
PromptsVídeoNotebookLM.pdf	pdf	fa1e925b8c323d6a3c1f3680e2d1cb0afaf41ce9f96a9015ef33e8e95370c9e4	TOOL_SPECIFICATION;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ Prompts: Conforme prometido no vídeo de hoje, aqui estão os comandos prontos para você copiar, colar e parar de perder tempo com essa tarefa manual: Link do Vídeo https://youtu.be/Djg014VERNM 🚀 QUER QUE A IA RESOLVA O RESTO DO SEU DIA? Se você está cansado de viver sobrecarregado e quer que a tecnologia trabalhe por você, o seu lugar é no Gemini 360. São mais de 80 aulas práticas para você sair do operacional cansativo e recuperar horas da sua rotina. Resolva sua produtividade agora: 👉 https://hotm.io/cursogeminiluizkoerich Abraço, Luiz Koerich PASSO 1: Antes realizarmos a a primeira pergunta Prompt Configuração : ATUE COMO UM ESPECIALISTA EM CRIAÇÃO CONTEÚDO COM BASE NAS FONTES DESSE ADERNO. DE Prompt 1: "Baseando-se em todas as fontes deste caderno, identifique os cinco modelos fundamentais que todos os especialistas em finanças pessoais coincidem. Não quero um resumo de cada fonte, quero os marcos de pensamento. Para cada modelo mental: dê um nome claro, explique em que consiste, cite ao menos duas fontes que o respaldem e dê um exemplo prático de como isso muda uma decisão financeira real." Prompt 
prompts_uteis_aula3.md	md	e72ae1ba60e532e79ce64bcee97bbe20a484517ce10548c900563939896e03f6	REFERENCE;SKILL_CANDIDATE	# Lista de Prompts Úteis - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) --- A criação de imagens e designs com Inteligência Artificial depende fortemente da qualidade das instruções fornecidas, conhecidas como *prompts*. Esta lista apresenta exemplos de *prompts* que podem ser utilizados em ferramentas como Leonardo AI, Ideogram, Midjourney, entre outras, para gerar diferentes tipos de materiais visuais. É fundamental adaptar estes exemplos às necessidades específicas de cada projeto, experimentando com diferentes palavras-chave e estilos para obter os melhores resultados. ## 1. Logótipos A criação de logótipos com IA requer descrições precisas sobre o estilo, as cores e os elementos desejados. A tabela abaixo apresenta exemplos de *prompts* para diferentes tipos de negócios. | Tipo de Logótipo | Exemplo de Prompt | | :--- | :--- | | **Minimalista** | "Logótipo minimalista para uma empresa de tecnologia angolana chamada 'TechAngola', utilizando as cores preto e dourado, design limpo e moderno, fundo branco." | | **Com Símbolo** | "Logótipo para um restaurante de comida tradicional em
prompts_uteis_aula4.md	md	e7104d43c3db653cf923488c06d3d13aaff0777c1ce599567dfdbbee7ca4c7c6	REFERENCE;SKILL_CANDIDATE	# Prompts Úteis - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Os prompts são as instruções que damos às ferramentas de Inteligência Artificial para gerar conteúdo. A qualidade do seu vídeo com IA depende muito da clareza e especificidade dos seus prompts. Aqui está uma lista de prompts úteis, adaptados ao contexto angolano, para o ajudar a começar: ## Prompts para Geração de Vídeo (Text-to-Video/Image-to-Video) ### Geral: * `Um vídeo promocional dinâmico de 30 segundos para um novo plano de internet móvel em Luanda, com pessoas a usar smartphones em diferentes locais icónicos da cidade, como a Marginal e o Miradouro da Lua. Estilo moderno e vibrante.` * `Uma publicidade institucional de 1 minuto para um banco angolano, mostrando famílias a realizar os seus sonhos (casa, educação, negócio) com o apoio do banco. Tom inspirador e cores quentes.` * `Um vídeo curto (15 segundos) para redes sociais a anunciar um festival de música tradicional angolana, com dançarinos e músicos em trajes típicos. Energia contagiante e ritmo acelerado.` ### Google Flow (Veo 3.1) - Foco Cinematográfi
prompts_uteis_aula5.md	md	46d9f1998fad67fade2916d130dbd3f52ff288e74e036c8c875000f191250924	REFERENCE;SKILL_CANDIDATE	# Prompts Úteis - Aula 5: Projeto Final - Criar uma Marca Completa **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## Introdução Esta lista de prompts foi criada para te ajudar a tirar o máximo partido das ferramentas de Inteligência Artificial na criação da tua marca. Lembra-te de adaptar e combinar estes prompts para obteres os melhores resultados, sempre com foco no contexto angolano. ## 1. ChatGPT e Claude (Geração de Texto e Ideias) ### Para Nome e Conceito da Marca: * `"Gera 10 ideias de nomes criativos e memoráveis para uma empresa de [teu setor, ex: tecnologia agrícola, turismo cultural] em Angola. Os nomes devem transmitir [qualidades da marca, ex: inovação, tradição, frescura, confiança]."` * `"Cria 5 slogans curtos e impactantes para uma marca chamada '[Nome da tua marca]' que atua em [teu setor] em Angola. O slogan deve focar em [benefício principal, ex: sustentabilidade, conveniência
PROMPTVÍDEOCONFIGURAÇÃODONOTBOOKLM(1).pdf	pdf	dcb3f3884d2d2c04e83a05967c8c711bc91b65f34074278706811c3b8eee47f0	REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ PROMPT VÍDEO CONFIGURAÇÃO DO NOTBOOK LM LINK DO VÍDEO https://youtu.be/0OitJlP2NA0 PROMPT: INÍCIO Atue como meu consultor financeiro familiar pessoal, especializado em organização financeira, planejamento de orçamento, redução de gastos, aumento de patrimônio e construção de estabilidade financeira no longo prazo. Sua função é analisar detalhadamente todas as minhas fontes de renda, despesas, dívidas, hábitos financeiros e objetivos familiares para identificar oportunidades de economia, otimização e crescimento financeiro. Sempre entregue respostas práticas, inteligentes e estratégicas, focadas em: Redução de gastos desnecessários Organização financeira familiar Criação de orçamento eficiente Planejamento de curto, médio e longo prazo Estratégias para sair das dívidas Construção de reserva de emergência Aumento de patrimônio Educação financeira simples e aplicável Investimentos adequados ao meu perfil Segurança financeira para minha família Melhores decisões de compra e consumo Identificação de desperdícios financeiros invisíveis Quero que você aja como um verdadeiro estrategista fin
Prompt_Bible_v1.0.docx	docx	c00f5eeee3d79fa5319a95c718b96973a68fe539dc7fb674129ebcbfd2666aa8	REFERENCE;SKILL_CANDIDATE	 PROMPT BIBLE v1.0 Manual resumido para ensinar outra IA a criar roteiros e prompts. Objetivo Produzir roteiros consistentes sem alterar a intenção. Estrutura METADATA_CORE → LANGUAGE_RULES → VISUAL_STYLE → GLOBAL_RULES → CHARACTER_LOCK → STORY_CORE → CONTINUITY → ROTEIRO → NEGATIVE_PROMPT. Idioma Técnico em inglês. Falas em Português (Angola). Regras Sem legendas, texto, logótipos, marcas de água, CGI ou cartoon. Character Lock Preservar rosto, idade, etnia, cabelo, voz e personalidade. Continuidade Personagens, objetos, cenários, emoções e cronologia. Diálogos Naturais, pausas realistas, emoção coerente. Prompt Negativo Bloquear legendas, duplicações, deriva de identidade, CGI, erros anatómicos e lip sync. Modelo Só muda a bíblia dos personagens; a estrutura mantém-se. Checklist Validar roteiro intacto, continuidade, idioma e prompt negativo. 
Recursos_Adicionais_-_Aula_2__Produção_de_Conteúdo.md	md	6a0ee2cf78974406b16d9d609f3ce50ddc7d51c0c6480825fc63c62cc5e2fc8c	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Para aprofundar os seus conhecimentos e continuar a explorar o potencial da Inteligência Artificial na produção de conteúdo, sugerimos os seguintes recursos adicionais: ## 1. Tutoriais e Documentação das Ferramentas Para o **ChatGPT**, recomenda-se consultar o [Guia Oficial da OpenAI](https://openai.com/blog/chatgpt) e assistir a tutoriais como o [Tutorial Completo de ChatGPT para Iniciantes](https://www.youtube.com/watch?v=k_I_6G20j_c) no YouTube. Relativamente ao **Claude**, a [Documentação da Anthropic](https://www.anthropic.com/product) e os [Artigos e Casos de Uso](https://www.anthropic.com/news) são recursos valiosos. Para o **Copilot**, pode-se explorar o [Microsoft Copilot Overview](https://www.microsoft.com/en-us/microsoft-365/microsoft-copilot) e a [GitHub Copilot Documentation](https://docs.github.com/en/copilot). Por fim, para o **Gemini**, o [Google AI Blog](https://blog.google/technology/ai/google-gemini-ai/) e a [Documentação e Exemplos de Uso](https://ai.google.dev/) são pontos de partida es
recursos_adicionais_aula1.md	md	a61011edd5be2e70e6bd8ab710686a36649390239b5dc375a4a21cd8dfb2375c	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) Para aprofundar os seus conhecimentos e continuar a explorar o mundo da Inteligência Artificial conversacional, compilamos uma lista de recursos úteis. ## 1. Ferramentas de IA Mencionadas na Aula * **ChatGPT (OpenAI):** [chat.openai.com](https://chat.openai.com/) * **Claude (Anthropic):** [claude.ai](https://claude.ai/) * **Copilot (Microsoft):** [copilot.microsoft.com](https://copilot.microsoft.com/) (ou integrado no navegador Microsoft Edge) * **Gemini (Google):** [gemini.google.com](https://gemini.google.com/) * **Perplexity AI:** [perplexity.ai](https://www.perplexity.ai/) ## 2. Artigos e Leituras Recomendadas * **"O que é Inteligência Artificial?" (IBM):** Uma introdução clara e concisa sobre o conceito de IA. [Link para o artigo da IBM](https://www.ibm.com/pt-br/topics/artificial-intelligence) * **"Como a IA está a mudar o mundo do trabalho" (World Economic Forum):** Artigo que discute o impacto da IA no mercado de trabalho global e as competências necessárias pa
recursos_adicionais_aula2.md	md	6a0ee2cf78974406b16d9d609f3ce50ddc7d51c0c6480825fc63c62cc5e2fc8c	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Para aprofundar os seus conhecimentos e continuar a explorar o potencial da Inteligência Artificial na produção de conteúdo, sugerimos os seguintes recursos adicionais: ## 1. Tutoriais e Documentação das Ferramentas Para o **ChatGPT**, recomenda-se consultar o [Guia Oficial da OpenAI](https://openai.com/blog/chatgpt) e assistir a tutoriais como o [Tutorial Completo de ChatGPT para Iniciantes](https://www.youtube.com/watch?v=k_I_6G20j_c) no YouTube. Relativamente ao **Claude**, a [Documentação da Anthropic](https://www.anthropic.com/product) e os [Artigos e Casos de Uso](https://www.anthropic.com/news) são recursos valiosos. Para o **Copilot**, pode-se explorar o [Microsoft Copilot Overview](https://www.microsoft.com/en-us/microsoft-365/microsoft-copilot) e a [GitHub Copilot Documentation](https://docs.github.com/en/copilot). Por fim, para o **Gemini**, o [Google AI Blog](https://blog.google/technology/ai/google-gemini-ai/) e a [Documentação e Exemplos de Uso](https://ai.google.dev/) são pontos de partida es
recursos_adicionais_aula3.md	md	2b0fdea6952c33ebc35eb65b4b4c68fe6b00f4c9ae17586ef1946274923555ed	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) --- Para aprofundar os seus conhecimentos e explorar ainda mais o potencial do design com Inteligência Artificial, reunimos uma lista de recursos adicionais. Estes materiais irão ajudá-lo a dominar as ferramentas apresentadas e a descobrir novas técnicas e inspirações. ## 1. Tutoriais e Guias Oficiais É fundamental consultar os tutoriais e guias oficiais das ferramentas para compreender a fundo as suas funcionalidades e as melhores práticas de utilização. Estes recursos são desenvolvidos pelos próprios criadores das plataformas e oferecem informações detalhadas e atualizadas. | Ferramenta | Recurso Oficial | | :--- | :--- | | **Canva AI** | A [Canva Design School](https://designschool.canva.com/) oferece uma vasta biblioteca de tutoriais gratuitos, abrangendo desde o básico até técnicas avançadas de design, incluindo o uso das suas funcionalidades de IA. | | **Leonardo AI** | A [documentação oficial do Leonardo AI](https://docs.leonardo.ai/) é o melhor local para aprender sobre todas as suas funcionalidades, modelo
recursos_adicionais_aula4.md	md	cf53bbae722a28af94ebbb2780da469cb3a039f00fcef09643c9b6fa97ff186c	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Para aprofundar os seus conhecimentos e continuar a explorar o mundo da criação de vídeos com Inteligência Artificial, a GAG Labs recomenda os seguintes recursos: ## Ferramentas Mencionadas na Aula: * **Google Flow (Veo 3.1):** * [Página Oficial do Google Flow](https://labs.google/fx/tools/flow) * [Google AI Studio - Veo 3.1](https://aistudio.google.com/models/veo-3) * [Artigo no Blog do Google sobre Flow e Veo 3](https://blog.google/innovation-and-ai/products/google-flow-veo-ai-filmmaking-tool/) * **CapCut:** * [Site Oficial do CapCut](https://www.capcut.com/) * [Ferramenta de Geração de Vídeo com IA do CapCut](https://www.capcut.com/tools/ai-video-generator) * [Tutoriais de IA do CapCut no YouTube](https://www.youtube.com/results?search_query=capcut+ai+tutorial) * **Filmora:** * [Site Oficial do Filmora](https://filmora.wondershare.com/) * [Funcionalidades de IA do Filmora](https://filmora.wondershare.com/ai-features.html) * [Tutoriais de IA do Filmora no YouTube](https://www.youtube.com/results?search_query=filmora+ai+tutori
recursos_adicionais_aula5.md	md	fdfdd8a3e9eb9b0da305f13bc6b975f85fcf68dd5875044135d3439a8deafd89	WORKFLOW;KNOWLEDGE	# Recursos Adicionais - Aula 5: Projeto Final - Criar uma Marca Completa **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## Introdução Esta secção oferece recursos adicionais para aprofundar os teus conhecimentos e expandir as tuas capacidades na criação de marcas com Inteligência Artificial, com foco em ferramentas e exemplos relevantes para o contexto angolano e global. ## 1. Artigos e Guias * **"Empreendedorismo em Angola: Oportunidades e Desafios no Cenário Atual"** [1]: Um artigo que explora o panorama empreendedor angolano, identificando setores promissores e desafios. Útil para inspirar ideias de marcas com impacto local. * **"Guia Completo de Branding para Iniciantes"** [2]: Um guia abrangente sobre os fundamentos do branding, desde a conceção da marca até à sua implementação visual e comunicacional. * **"Como Escrever Prompts Eficazes para IA Generativa"** [3]: Um artigo que detalha técnic
replit(1).md	md	206f309c0a5d0861cc9c864d06c17de5c1149f6603ddcffa6bb00b213a3b113c	TOOL_SPECIFICATION;REFERENCE	# GAG Visual - Sistema de Automação Institucional ## Overview GAG Visual is a comprehensive marketing digital automation system designed for a visual marketing company based in Luanda, Angola. The system serves as an institutional automation platform that manages client relationships, project workflows, budget calculations, and template galleries. It's built to standardize business processes while providing automated pricing and WhatsApp Business integration for streamlined operations. The application focuses on serving local Angolan businesses (barbershops, bakeries, restaurants) with professional visual marketing services including logos, flyers, social media management, and digital content creation. ## User Preferences Preferred communication style: Simple, everyday language. ## System Architecture ### Backend Architecture - **Framework**: Flask web application with modular structure - **Database**: PostgreSQL with SQLAlchemy ORM for data persistence - **Session Management**: Simple session-based authentication with hardcoded credentials - **Middleware**: ProxyFix for handling reverse proxy headers ### Data Models - **User Model**: Admin user management with role-based access 
replit.md	md	206f309c0a5d0861cc9c864d06c17de5c1149f6603ddcffa6bb00b213a3b113c	TOOL_SPECIFICATION;REFERENCE	# GAG Visual - Sistema de Automação Institucional ## Overview GAG Visual is a comprehensive marketing digital automation system designed for a visual marketing company based in Luanda, Angola. The system serves as an institutional automation platform that manages client relationships, project workflows, budget calculations, and template galleries. It's built to standardize business processes while providing automated pricing and WhatsApp Business integration for streamlined operations. The application focuses on serving local Angolan businesses (barbershops, bakeries, restaurants) with professional visual marketing services including logos, flyers, social media management, and digital content creation. ## User Preferences Preferred communication style: Simple, everyday language. ## System Architecture ### Backend Architecture - **Framework**: Flask web application with modular structure - **Database**: PostgreSQL with SQLAlchemy ORM for data persistence - **Session Management**: Simple session-based authentication with hardcoded credentials - **Middleware**: ProxyFix for handling reverse proxy headers ### Data Models - **User Model**: Admin user management with role-based access 
sugestoes_interacao_online_aula1.md	md	8b451a422ea68c88a4aec0e2b1af83727cbe76745cff740454f9a07e65b4bc8b	REFERENCE;TEMPLATE	# Sugestões para Interação Online - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) Para maximizar o engajamento e a aprendizagem em um ambiente de formação online, estas sugestões visam promover a interação ativa entre o formador e os alunos, bem como entre os próprios alunos. ## 1. Antes da Aula Online * **Verificação Técnica:** Enviar um lembrete aos alunos para testarem a sua conexão à internet, microfone e câmara antes da aula. Sugerir o uso de fones de ouvido para melhor qualidade de áudio. * **Acesso às Ferramentas:** Fornecer os links diretos para as plataformas de IA (ChatGPT, Gemini, etc.) e incentivar os alunos a criarem as suas contas gratuitas previamente. Isso economiza tempo durante a aula. * **Material Pré-Aula:** Partilhar o Manual do Aluno e a Estrutura Geral do Curso com antecedência, para que os alunos possam ter uma visão geral do que será abordado. ## 2. Durante a Aula Online ### Ferramentas de Comunicação e Colaboração * **Chat:** Incentivar o uso constante do chat para perguntas, comentários e parti
sugestoes_interacao_online_aula2.md	md	c2ae09986c46b21e95dfb59e5a638a18bc23c1e5ba9507ef7655614c29c60cac	REFERENCE;TEMPLATE	# Sugestões para Interação Online - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Para maximizar o engajamento e a aprendizagem na Aula 2, especialmente em um ambiente online, sugerimos as seguintes estratégias de interação: ## 1. Antes da Aula: Antes da aula, é recomendável enviar um pequeno questionário (utilizando ferramentas como Google Forms ou SurveyMonkey) para os alunos, a fim de averiguar a sua experiência prévia com IA e os tipos de conteúdo que mais lhes interessam criar. Esta sondagem pré-aula permitirá ao formador adaptar os exemplos e focar em áreas de maior interesse. Adicionalmente, sugere-se a leitura de um breve artigo ou a visualização de um vídeo introdutório sobre IA generativa para nivelar o conhecimento básico. É também importante pedir aos alunos que criem contas gratuitas nas ferramentas de IA que serão utilizadas (ChatGPT, Claude, Gemini), para que possam acompanhar as demonstrações e praticar imediatamente. ## 2. Durante a Aula: Durante a aula, a interação pode ser maximizada através de **Sessões de Perguntas e Respostas (Q&A) Inter
sugestoes_interacao_online_aula3.md	md	1e5cc37ce202075e96adc8beb8483b57d06b817b312675618144c5e1903a00f3	REFERENCE;TEMPLATE	# Sugestões para Interação Online - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) --- Para maximizar o engajamento e a aprendizagem numa aula online sobre Design com IA, é fundamental implementar estratégias que promovam a interação ativa dos participantes. Estas sugestões visam criar um ambiente dinâmico e colaborativo, mesmo à distância. ## 1. Antes da Aula: Preparação e Expectativas Antes do início da aula, é crucial preparar os alunos e gerir as suas expectativas. Uma **sondagem pré-aula** pode ser enviada para conhecer o nível de familiaridade dos alunos com ferramentas de design e IA, permitindo ao formador ajustar o ritmo e focar nos pontos de maior interesse ou dificuldade. Ferramentas como Google Forms ou Typeform são ideais para este fim. Adicionalmente, é importante solicitar aos alunos que realizem a **instalação ou verificação de acesso às ferramentas** de IA que serão utilizadas (Canva AI, Leonardo AI, Ideogram, Adobe Firefly, Microsoft Designer), fornecendo links diretos e instruções básicas para evitar atrasos. Por fim, sugerir a **leitura prévia do Manual do 
sugestoes_interacao_online_aula4.md	md	5cf95e23cd1a3779b9948d3fb723455e6097366c9305494bace1ff3c7fdf7455	REFERENCE;TEMPLATE	# Sugestões para Interação Online - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Para maximizar o engajamento e a aprendizagem na Aula 4, especialmente em um formato online, sugerimos as seguintes estratégias de interação: ## Antes da Aula: 1. **Sondagem Pré-Aula:** Enviar um pequeno questionário aos alunos sobre a sua experiência prévia com edição de vídeo e IA. Isso ajuda o formador a ajustar o nível da aula e a personalizar exemplos. 2. **Preparação de Contas:** Incentivar os alunos a criar contas gratuitas ou de teste nas plataformas que serão usadas (CapCut, Canva, Runway, Google Flow) antes da aula. Fornecer links diretos e instruções claras. 3. **Material de Leitura Curto:** Partilhar um artigo curto ou um vídeo introdutório sobre a IA no vídeo para despertar o interesse e nivelar o conhecimento básico. ## Durante a Aula (Sessão Síncrona Online): 1. **Sondagens Interativas (Polls):** Utilizar ferramentas de sondagem (ex: Zoom Polls, Mentimeter) para fazer perguntas rápidas sobre a compreensão dos conceitos ou preferências de ferramentas. Exemplo: "Qual ferramenta de IA
sugestoes_interacao_online_aula5.md	md	10863ec74fa29ebada845b223aeb8f8d39eea998957d3e981beeeff71f365b5d	REFERENCE;TEMPLATE	# Sugestões para Interação Online - Aula 5: Projeto Final - Criar uma Marca Completa **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## Introdução Para maximizar o engajamento e a aprendizagem durante a Aula 5, que é intensamente prática e colaborativa, estas sugestões visam otimizar a interação online, criando um ambiente dinâmico e produtivo. ## 1. Antes da Aula * **Envio de Material Preparatório:** Partilhar o `manual_aluno_aula5.md` e o `checklist_aula5.md` com antecedência. Pedir aos alunos para lerem e pensarem numa ideia inicial de marca antes da aula. * **Verificação de Ferramentas:** Enviar um lembrete para os alunos verificarem o acesso e o funcionamento das ferramentas de IA (ChatGPT, Claude, Canva AI, Leonardo AI, Ideogram, Google Flow, CapCut, Gamma AI). * **Sondagem Rápida:** Criar uma sondagem simples no grupo de WhatsApp ou Google Meet para perguntar sobre os setores de interesse do
